id,age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,50K
463,2,4,9,3,2,10,0,4,1,0,0,4,39,0
464,3,4,3,0,3,3,4,4,0,0,0,3,39,0
465,1,4,9,3,4,13,1,4,0,0,0,1,39,0
466,2,4,11,2,2,1,5,4,0,0,0,5,39,0
467,4,4,11,2,0,14,4,4,1,0,0,3,39,0
468,2,4,15,2,2,14,0,4,1,0,0,3,39,0
469,3,4,12,3,2,4,0,4,1,0,1,4,39,1
470,1,4,9,3,2,13,5,4,0,0,0,1,39,1
471,4,4,15,2,4,10,4,4,1,0,0,3,39,1
472,1,0,15,2,4,0,3,4,1,0,0,3,39,0
473,2,4,11,2,4,3,1,4,1,0,0,3,39,0
474,1,4,11,2,4,14,1,4,1,0,0,5,39,0
475,5,4,8,2,0,8,1,4,0,0,0,2,39,0
476,3,4,9,3,4,3,1,4,0,0,0,3,39,0
477,0,4,6,1,4,8,1,4,1,0,0,0,39,0
478,1,4,15,2,4,6,3,4,1,0,0,2,39,0
479,1,4,0,1,4,8,1,4,1,0,0,3,39,0
480,1,4,11,2,4,8,4,4,0,0,0,3,39,0
481,2,4,7,2,2,3,0,4,1,0,0,4,32,0
482,3,6,15,2,2,3,0,4,1,0,0,1,39,0
483,1,7,9,3,4,10,1,4,1,0,0,1,39,0
484,3,4,11,2,3,3,4,4,0,0,0,3,39,0
485,4,0,2,0,4,0,2,2,1,1,0,3,39,0
486,1,4,15,2,3,1,3,2,0,0,0,1,39,0
487,5,0,3,0,2,0,0,4,1,0,0,3,39,0
488,4,2,11,2,2,14,0,4,1,0,0,4,39,0
489,3,2,9,3,0,10,4,4,0,0,0,3,39,0
490,2,4,9,3,2,12,0,4,1,1,0,5,39,1
491,2,4,11,2,4,8,1,4,0,0,0,3,39,0
492,3,1,11,2,0,1,1,4,1,0,0,3,39,0
493,2,4,7,2,4,4,1,4,0,0,0,5,39,0
494,2,4,11,2,0,10,4,4,0,0,0,2,39,0
495,2,4,9,3,4,3,3,4,1,0,0,1,39,0
496,3,4,11,2,0,1,4,4,0,0,0,3,39,0
497,0,4,15,2,4,7,3,4,1,0,0,3,39,0
498,1,4,4,0,4,8,3,4,1,0,0,3,8,0
499,1,4,15,2,4,10,1,4,0,0,0,3,39,0
500,6,0,11,2,2,0,0,4,1,0,0,1,39,0
501,1,2,11,2,4,5,1,4,1,0,0,3,31,0
502,5,2,11,2,2,14,0,4,1,0,0,3,39,0
503,4,4,15,2,2,1,0,4,1,0,0,3,39,0
504,4,4,15,2,0,8,4,4,0,0,0,4,10,0
505,1,4,9,3,4,12,1,4,0,0,0,3,39,0
506,1,4,9,3,4,4,1,2,1,0,0,3,39,0
507,0,4,15,2,4,11,3,4,1,0,0,0,39,0
508,3,4,15,2,2,4,0,4,1,0,0,3,39,0
509,3,2,11,2,5,1,4,2,0,0,0,3,39,0
510,2,4,11,2,0,8,4,4,0,0,0,3,39,0
511,3,4,8,2,3,6,4,4,1,0,1,4,39,0
512,4,0,4,0,6,0,4,2,0,0,0,2,39,0
513,2,4,8,2,4,3,1,4,1,0,0,4,39,0
514,2,4,15,2,2,10,0,4,1,0,0,4,39,1
515,1,4,11,2,0,3,1,4,1,0,0,4,39,0
516,4,0,8,2,6,0,4,4,0,0,0,3,39,0
517,1,4,15,2,4,1,1,0,0,0,0,1,39,0
518,0,0,15,2,4,0,3,4,1,0,0,2,39,0
519,1,0,15,2,4,0,4,4,0,0,0,3,39,0
520,2,4,9,3,2,10,0,4,1,0,0,4,39,1
521,2,5,9,3,2,4,0,4,1,1,0,7,39,1
522,3,4,11,2,2,4,0,4,1,1,0,4,39,1
523,1,2,15,2,0,6,1,2,1,0,0,4,39,0
524,2,2,15,2,2,13,0,4,1,0,0,4,39,1
525,3,4,15,2,0,7,4,4,1,0,0,5,39,1
526,1,4,15,2,2,12,5,4,0,0,0,3,39,0
527,3,4,9,3,2,4,0,4,1,0,0,3,39,1
528,6,4,15,2,0,1,1,4,0,0,0,0,39,0
529,2,6,11,2,2,3,0,4,1,0,0,4,39,0
530,3,6,12,3,2,10,0,4,1,0,0,3,39,0
531,3,4,1,1,0,7,4,3,0,0,0,4,33,0
532,1,4,11,2,4,7,1,4,1,0,0,3,39,0
533,2,4,11,2,2,8,0,2,1,0,0,3,39,0
534,3,4,7,2,2,4,5,4,0,0,0,4,39,1
535,5,4,14,3,2,10,0,4,1,1,0,4,39,1
536,2,2,2,1,2,13,0,4,1,0,0,4,39,0
537,4,4,3,0,6,9,1,2,0,0,0,2,39,0
538,1,4,8,2,5,3,1,4,1,0,0,3,39,0
539,2,5,9,3,4,5,1,4,0,0,0,4,39,0
540,2,0,11,2,4,0,4,2,0,0,0,3,39,0
541,3,4,15,2,2,14,0,4,1,0,0,3,39,0
542,1,4,10,3,4,10,3,4,1,0,0,3,39,0
543,1,4,15,2,4,6,4,4,0,0,0,3,39,0
544,1,4,11,2,4,14,1,4,1,0,0,3,39,0
545,1,4,15,2,2,12,0,4,1,0,0,4,39,0
546,2,4,11,2,4,6,1,4,0,0,0,4,39,0
547,4,4,0,1,2,8,5,4,0,0,0,0,39,0
548,2,2,15,2,2,11,0,4,1,0,0,3,39,0
549,1,4,11,2,4,6,3,4,1,0,0,3,39,0
550,1,4,15,2,4,3,4,4,1,0,0,3,39,0
551,3,6,15,2,0,4,1,4,1,0,0,4,39,0
552,2,6,11,2,5,8,4,4,0,0,0,3,39,0
553,6,4,1,1,6,1,4,4,0,0,0,3,39,0
554,2,4,11,2,2,7,5,2,0,0,0,3,39,0
555,2,1,8,2,0,3,4,2,0,0,0,3,39,1
556,5,4,1,1,4,7,1,4,0,0,0,3,39,0
557,2,4,11,2,2,7,0,4,1,0,0,3,39,0
558,2,4,11,2,5,1,4,4,0,0,0,1,0,0
559,2,4,11,2,2,13,5,4,0,0,0,3,39,0
560,1,4,1,1,2,8,0,4,1,0,0,3,26,0
561,1,4,9,3,4,14,1,4,1,0,0,5,39,0
562,4,4,9,3,2,12,0,4,1,0,0,3,39,1
563,3,4,15,2,2,10,0,4,1,0,0,4,39,1
564,1,4,11,2,4,6,4,2,0,0,0,3,39,0
565,4,6,9,3,2,10,0,4,1,0,0,5,39,1
566,0,4,11,2,4,6,3,0,1,0,0,4,39,0
567,3,5,12,3,2,4,0,4,1,1,0,4,39,0
568,3,4,5,0,5,8,4,4,0,0,0,3,26,0
569,1,6,11,2,5,3,1,4,1,0,0,3,39,0
570,3,4,12,3,0,4,4,4,1,0,0,4,39,0
571,1,4,11,2,4,3,3,4,1,0,0,3,39,0
572,4,4,11,2,2,10,0,4,1,0,0,3,39,0
573,0,4,1,1,4,12,3,4,1,0,0,1,39,0
574,2,4,8,2,2,3,0,4,1,0,1,3,39,1
575,1,4,10,3,4,10,1,4,0,0,0,6,39,0
576,1,4,9,3,2,4,5,4,1,0,0,3,39,1
577,0,0,2,1,4,0,3,4,1,0,0,2,39,0
578,2,6,7,2,0,12,4,4,0,0,0,3,39,0
579,4,2,9,3,4,10,1,4,0,0,0,3,39,0
580,1,6,15,2,2,3,0,4,1,0,0,4,39,0
581,5,0,15,2,2,0,0,4,1,0,0,2,39,1
582,4,4,11,2,2,12,0,4,1,0,0,3,39,1
583,4,4,11,2,2,3,0,4,1,0,0,3,39,0
584,1,4,11,2,2,7,0,4,1,0,0,3,39,0
585,2,6,9,3,4,13,1,4,1,0,0,3,39,0
586,1,4,15,2,4,12,3,4,0,0,0,2,39,0
587,1,4,15,2,4,1,1,4,1,0,0,5,39,0
588,0,4,1,1,4,8,3,4,1,0,0,3,39,0
589,4,4,0,1,2,3,0,4,1,0,1,4,39,1
590,4,5,9,3,0,10,1,4,1,0,0,7,39,0
591,3,0,11,2,2,0,0,4,1,0,0,3,39,0
592,4,0,11,2,2,0,5,1,0,0,0,3,39,0
593,4,4,5,0,4,14,1,4,1,0,0,4,39,1
594,2,4,9,3,2,10,0,4,1,1,0,3,2,1
595,1,4,9,3,4,1,3,4,0,0,0,3,39,0
596,1,4,11,2,4,12,3,4,1,0,0,3,39,0
597,1,0,15,2,4,0,4,0,0,0,0,2,39,0
598,3,6,14,3,2,10,0,4,1,0,1,4,39,1
599,1,4,15,2,4,13,1,4,1,1,0,3,39,0
600,3,4,9,3,4,10,1,4,0,0,0,4,39,0
601,2,4,9,3,4,13,1,4,1,0,0,3,39,0
602,0,4,15,2,4,1,3,4,1,0,0,2,39,0
603,4,4,5,0,0,8,1,4,0,0,0,3,39,0
604,3,2,6,1,2,8,0,4,1,0,0,3,39,0
605,2,6,7,2,4,5,1,4,1,0,0,3,39,0
606,3,4,11,2,4,1,4,2,0,0,0,3,39,0
607,4,4,12,3,2,3,0,4,1,0,0,3,39,1
608,1,4,11,2,4,3,1,0,1,0,0,3,39,0
609,2,2,11,2,5,4,1,2,1,0,0,3,39,0
610,0,4,0,1,4,8,3,4,0,0,0,2,39,0
611,4,4,12,3,0,10,1,4,0,1,0,5,39,0
612,1,4,11,2,4,3,1,4,1,0,0,3,39,0
613,1,4,11,2,2,6,0,4,1,0,0,4,39,0
614,1,2,9,3,4,10,3,4,1,1,0,3,39,0
615,1,4,9,3,4,8,3,4,0,0,0,1,39,0
616,2,4,11,2,4,6,3,4,1,0,0,5,39,0
617,1,4,11,2,2,14,0,2,1,0,0,4,39,0
618,3,6,11,2,2,4,0,4,1,0,0,3,39,0
619,4,5,9,3,2,12,0,4,1,0,0,5,39,0
620,3,4,14,3,2,10,0,4,1,1,0,4,39,1
621,1,4,9,3,4,12,3,4,0,0,0,1,39,0
622,3,4,1,1,6,8,1,2,0,0,0,1,39,0
623,5,4,6,1,6,9,4,2,0,0,0,2,39,0
624,1,4,8,2,2,14,0,4,1,0,0,5,39,0
625,3,4,6,1,3,6,4,4,1,0,0,3,8,0
626,1,4,11,2,4,5,3,2,1,0,0,5,39,0
627,2,4,11,2,2,12,0,4,1,0,0,4,39,1
628,2,6,11,2,2,12,0,4,1,0,0,6,39,0
629,2,4,15,2,2,4,0,4,1,0,0,3,39,1
630,3,4,9,3,2,12,0,4,1,0,0,2,39,1
631,3,6,15,2,4,8,4,2,0,0,0,3,39,0
632,3,2,0,1,5,8,4,2,0,0,0,3,39,0
633,3,4,15,2,2,3,0,4,1,1,0,5,39,1
634,1,4,9,3,2,1,5,2,0,0,0,3,39,1
635,4,6,11,2,2,3,0,4,1,0,0,5,39,0
636,0,4,11,2,4,8,3,4,0,0,0,1,39,0
637,1,4,9,3,4,6,1,4,1,0,0,3,39,0
638,2,4,9,3,2,4,0,4,1,1,0,5,39,1
639,3,5,4,0,2,14,0,4,1,0,0,4,5,0
640,4,6,10,3,2,10,0,4,1,0,0,5,39,1
641,1,4,11,2,0,3,1,4,1,0,0,5,39,0
642,4,4,11,2,2,3,0,4,1,0,0,3,39,0
643,1,4,15,2,4,6,3,4,1,0,0,3,39,0
644,2,4,15,2,2,12,0,4,1,1,0,4,39,1
645,2,4,15,2,2,3,0,4,1,0,0,4,39,0
646,3,5,10,3,5,10,1,4,1,0,0,3,39,1
647,2,2,11,2,0,1,4,4,0,0,0,3,39,0
648,6,4,11,2,2,3,0,4,1,0,0,1,39,0
649,4,0,11,2,2,0,0,4,1,0,0,4,39,0
650,1,7,9,3,2,13,0,4,1,0,0,3,39,1
651,0,4,15,2,4,8,3,4,1,0,0,1,39,0
652,1,4,11,2,4,4,2,4,1,1,0,4,39,0
653,2,4,10,3,2,10,0,1,1,0,0,3,36,1
654,2,7,15,2,5,4,1,4,0,0,0,4,39,0
655,1,4,11,2,4,7,3,4,0,0,0,3,39,0
656,1,7,15,2,4,1,4,1,0,0,0,3,30,0
657,5,0,6,1,6,0,4,4,0,1,0,1,39,0
658,2,4,11,2,2,3,0,4,1,0,0,4,39,0
659,3,4,5,0,2,3,0,4,1,0,0,3,39,0
660,3,4,11,2,2,7,0,4,1,0,0,3,39,1
661,3,6,2,1,2,6,0,2,1,0,0,3,39,1
662,2,4,12,3,4,12,1,4,1,0,0,5,39,0
663,1,4,15,2,4,10,1,4,1,0,0,3,39,0
664,3,2,12,3,4,10,1,4,1,0,0,3,39,0
665,0,4,15,2,4,12,1,4,0,0,0,2,39,0
666,3,4,7,2,0,10,4,4,0,1,0,3,39,1
667,1,7,15,2,2,14,0,4,1,1,0,3,39,0
668,3,4,11,2,2,3,0,2,1,0,0,3,39,1
669,0,0,1,1,3,0,3,1,0,0,1,3,35,0
670,1,4,6,1,4,7,1,4,1,0,1,3,39,0
671,3,1,15,2,0,4,1,4,1,0,0,3,39,0
672,0,0,1,1,4,0,3,4,0,0,0,1,39,0
673,0,6,1,1,4,5,3,4,1,0,0,0,39,0
674,2,4,9,3,2,4,0,4,1,0,0,3,39,1
675,3,5,11,2,2,12,0,4,1,0,0,4,39,1
676,1,4,11,2,4,12,3,4,0,1,0,3,39,0
677,0,4,2,1,4,8,3,4,1,0,0,1,39,0
678,2,4,15,2,2,1,0,4,1,0,0,3,26,0
679,2,4,11,2,4,3,1,4,1,0,0,4,39,0
680,4,6,11,2,6,4,1,4,1,0,0,4,39,0
681,1,2,11,2,4,11,3,4,1,0,0,4,39,0
682,2,4,8,2,2,3,0,4,1,0,0,3,32,1
683,2,6,11,2,2,3,0,4,1,0,0,3,39,1
684,1,2,15,2,5,4,4,2,1,0,0,3,39,0
685,0,7,1,1,4,1,3,4,0,0,0,0,39,0
686,2,4,11,2,0,4,1,4,0,0,0,3,39,0
687,5,0,5,0,4,0,1,4,1,0,0,0,39,0
688,3,2,9,3,2,10,5,4,0,0,0,5,39,0
689,3,4,12,3,4,4,1,4,1,0,0,3,6,0
690,1,4,11,2,4,8,2,4,1,0,0,2,39,0
691,4,2,15,2,2,5,0,4,1,0,0,3,39,0
692,1,4,15,2,4,7,3,2,0,0,0,4,39,0
693,3,4,15,2,2,10,0,4,1,0,0,4,39,0
694,0,4,15,2,4,10,3,4,1,0,0,1,39,0
695,1,7,9,3,4,13,1,4,0,0,0,1,39,0
696,1,0,7,2,4,0,2,4,1,0,0,4,39,0
697,2,4,12,3,4,10,1,4,1,0,0,5,39,1
698,2,4,12,3,2,13,0,4,1,0,1,3,39,1
699,1,4,9,3,4,10,3,4,0,0,0,3,31,0
700,0,4,11,2,4,12,3,4,0,0,0,1,39,0
701,2,2,9,3,4,10,1,4,1,0,0,4,39,0
702,2,4,9,3,6,12,4,4,0,0,1,3,5,0
703,1,4,15,2,4,6,3,4,1,0,0,2,39,0
704,2,6,15,2,2,3,0,4,1,0,0,3,39,0
705,3,4,10,3,0,10,4,4,0,1,0,6,39,1
706,3,4,9,3,0,4,3,4,0,0,0,4,39,1
707,2,4,2,1,2,8,0,2,1,0,0,3,23,0
708,3,4,15,2,4,12,1,2,1,0,0,3,39,0
709,4,4,11,2,2,3,0,4,1,0,0,3,39,0
710,0,4,1,1,4,8,2,4,1,0,0,2,39,0
711,1,4,9,3,2,10,0,4,1,0,0,3,39,0
712,2,4,15,2,0,1,4,2,0,0,0,3,39,0
713,2,4,9,3,5,10,1,4,1,0,0,3,0,0
714,2,4,8,2,2,13,0,4,1,1,0,3,39,0
715,2,2,9,3,0,1,4,4,0,0,0,3,16,0
716,2,4,11,2,5,8,4,2,0,0,0,3,39,0
717,2,4,11,2,2,7,0,4,1,0,0,3,39,0
718,0,7,11,2,4,13,3,4,0,0,0,3,39,0
719,1,4,15,2,4,12,3,4,0,0,0,1,39,0
720,2,4,9,3,2,4,0,4,1,0,0,4,39,1
721,2,4,11,2,4,8,1,4,1,0,0,3,39,0
722,3,4,11,2,2,3,0,4,1,0,1,5,39,0
723,1,4,9,3,4,10,1,4,1,1,0,3,39,0
724,3,2,11,2,2,4,0,4,1,0,0,4,39,1
725,3,4,9,3,2,4,0,4,1,1,0,4,39,1
726,3,4,9,3,4,10,1,4,1,0,0,3,0,1
727,3,4,11,2,2,12,5,4,0,0,0,3,39,0
728,0,4,15,2,4,8,1,4,0,0,0,1,39,0
729,2,4,11,2,2,8,0,4,1,0,0,3,26,0
730,5,6,1,1,2,4,0,4,1,1,0,5,0,1
731,1,4,15,2,4,8,1,4,0,0,0,2,39,0
732,4,4,15,2,0,1,1,1,0,0,0,3,39,0
733,1,4,8,2,2,1,0,4,1,0,1,4,39,0
734,1,4,8,2,4,8,3,4,0,0,0,1,39,0
735,3,0,15,2,2,0,5,2,0,0,0,3,39,0
736,2,4,15,2,2,3,0,4,1,1,0,3,39,0
737,2,4,15,2,4,12,1,2,0,0,0,3,39,0
738,3,7,9,3,2,10,0,4,1,0,0,4,39,0
739,4,4,11,2,6,8,4,2,0,1,0,1,39,0
740,3,4,9,3,2,13,0,4,1,0,0,3,39,1
741,0,4,15,2,4,8,2,4,0,0,0,2,39,0
742,4,6,11,2,2,14,0,4,1,0,0,7,39,0
743,3,4,12,3,4,4,1,4,0,1,0,4,39,1
744,1,4,8,2,4,13,3,4,1,0,0,3,39,0
745,0,4,2,1,4,6,3,4,1,0,0,1,39,0
746,3,2,9,3,2,10,5,4,0,0,0,3,39,1
747,4,4,11,2,2,14,0,4,1,1,0,3,39,1
748,2,4,15,2,4,1,3,2,0,0,0,3,39,0
749,1,4,1,1,4,3,3,2,1,0,0,3,14,0
750,3,7,9,3,2,10,0,4,1,0,0,3,39,0
751,1,7,9,3,2,4,0,4,1,1,0,3,39,1
752,1,4,9,3,4,10,4,4,1,0,0,1,39,0
753,4,6,0,1,2,3,0,4,1,0,0,3,39,0
754,1,4,11,2,4,14,4,4,1,0,0,4,39,0
755,2,4,11,2,4,6,1,4,1,0,0,3,39,0
756,1,4,8,2,4,3,3,4,1,0,0,3,39,0
757,4,4,11,2,2,14,0,4,1,0,0,3,39,1
758,2,2,9,3,4,10,1,4,0,0,0,4,39,0
759,3,1,11,2,2,1,5,4,0,0,0,3,39,1
760,2,4,11,2,4,5,1,2,1,0,0,3,39,0
761,2,4,11,2,4,8,1,4,0,0,0,1,39,0
762,4,2,11,2,2,1,5,4,0,0,0,3,39,1
763,2,2,11,2,0,11,4,4,1,0,0,3,32,0
764,4,5,10,3,2,4,0,4,1,0,0,6,39,1
765,4,4,9,3,4,12,1,4,1,0,0,5,39,1
766,2,4,0,1,5,8,4,4,0,0,0,4,39,0
767,2,7,15,2,3,8,2,4,1,0,0,3,39,0
768,1,4,15,2,2,12,5,4,0,0,0,2,11,0
769,3,6,9,3,0,12,1,4,0,0,0,4,39,0
770,2,4,11,2,4,7,1,4,1,0,0,3,39,0
771,1,4,15,2,4,5,1,4,0,0,0,3,39,0
772,2,4,4,0,5,5,1,4,1,0,0,3,13,0
773,2,4,11,2,0,3,4,4,1,0,0,5,39,0
774,2,4,8,2,2,13,5,4,0,0,0,2,39,1
775,4,4,11,2,4,12,1,4,1,0,0,3,39,0
776,1,2,8,2,0,13,1,4,1,0,0,5,39,0
777,2,4,15,2,0,1,4,4,0,0,0,3,39,0
778,2,4,12,3,2,10,0,4,1,0,0,3,0,0
779,3,4,9,3,2,12,0,4,1,0,0,4,39,1
780,4,4,15,2,4,13,1,4,1,0,0,3,39,0
781,3,7,15,2,2,3,0,4,1,0,0,3,0,0
782,1,4,8,2,4,7,1,4,0,0,1,4,39,0
783,2,4,8,2,2,4,0,4,1,0,0,4,39,1
784,3,6,15,2,2,4,0,4,1,0,0,5,39,0
785,2,4,9,3,4,12,1,3,0,0,0,5,39,1
786,3,4,15,2,0,1,1,2,0,0,0,3,39,0
787,5,6,11,2,2,5,0,4,1,0,1,4,39,0
788,0,4,2,1,4,7,3,4,1,0,0,2,39,0
789,4,0,11,2,2,0,0,4,1,0,0,1,39,0
790,1,0,11,2,4,0,1,4,0,1,0,3,39,0
791,3,4,8,2,2,13,0,4,1,0,0,4,39,1
792,3,5,9,3,2,13,0,4,1,0,0,3,39,0
793,0,0,15,2,4,0,3,4,1,0,0,3,39,0
794,1,4,11,2,4,12,1,4,0,1,0,3,39,0
795,4,4,11,2,2,14,0,4,1,0,0,5,39,1
796,1,4,15,2,4,8,2,2,1,0,0,1,39,0
797,5,4,11,2,2,7,0,4,1,0,0,3,39,0
798,1,4,11,2,4,7,1,2,1,0,0,3,39,0
799,3,4,12,3,4,13,1,4,1,0,0,3,39,1
800,3,4,9,3,2,4,0,4,1,0,1,3,9,1
801,3,4,7,2,0,3,1,4,1,0,0,3,38,0
802,1,4,11,2,4,8,3,2,1,0,1,2,39,0
803,5,6,1,1,4,5,4,4,1,0,0,1,39,0
804,2,4,11,2,0,1,4,4,0,0,0,3,39,0
805,0,4,1,1,4,12,3,4,0,0,0,1,39,0
806,2,4,11,2,2,3,0,4,1,1,0,4,39,1
807,3,0,12,3,3,0,2,4,1,0,0,3,39,0
808,2,4,9,3,2,10,0,4,1,1,0,4,39,1
809,5,4,9,3,2,10,0,4,1,0,0,3,39,1
810,0,4,11,2,4,14,3,4,1,0,0,2,39,0
811,1,4,11,2,5,8,3,4,0,0,0,3,39,0
812,1,0,15,2,4,0,3,2,1,0,0,3,39,0
813,3,4,15,2,0,4,1,4,1,0,0,4,39,0
814,1,4,15,2,4,1,3,4,1,0,0,3,39,0
815,0,4,0,1,4,5,3,4,1,0,0,1,39,0
816,3,6,11,2,2,8,5,4,0,0,0,7,22,0
817,3,4,8,2,4,10,1,4,0,0,0,5,39,0
818,4,4,15,2,2,3,0,4,1,0,0,4,39,1
819,5,4,11,2,2,14,0,4,1,0,0,4,39,0
820,3,4,11,2,2,14,0,4,1,0,0,4,39,1
821,3,4,8,2,4,1,4,4,1,0,0,3,39,0
822,2,4,12,3,4,10,1,4,0,0,0,4,39,0
823,1,4,8,2,4,13,3,4,1,0,0,3,39,0
824,1,4,11,2,6,1,1,4,0,0,0,3,39,0
825,2,4,11,2,2,4,0,4,1,0,1,5,39,0
826,4,4,11,2,6,14,4,4,1,0,1,4,39,1
827,5,4,11,2,6,8,1,4,0,0,0,3,39,0
828,2,4,11,2,5,7,4,4,0,0,0,2,39,0
829,3,4,15,2,4,1,1,4,1,0,0,2,39,0
830,1,5,9,3,4,12,3,4,1,0,0,3,39,0
831,3,0,1,1,2,0,0,4,1,0,0,1,39,0
832,4,4,15,2,2,1,5,4,0,1,0,3,39,1
833,1,4,15,2,4,6,3,4,1,0,0,3,39,0
834,6,6,11,2,2,4,0,4,1,0,0,3,39,0
835,6,0,1,1,6,0,1,4,0,0,0,2,39,0
836,4,4,11,2,2,7,0,4,1,0,0,3,39,0
837,1,4,11,2,0,1,1,4,1,0,0,3,39,0
838,3,4,9,3,0,10,1,4,0,0,0,4,39,1
839,1,4,9,3,4,4,1,4,1,0,0,4,39,0
840,5,4,11,2,6,5,1,4,1,0,0,0,39,0
841,0,4,1,1,4,12,3,4,1,0,0,1,39,0
842,2,4,15,2,2,3,0,4,1,0,0,4,39,0
843,4,4,15,2,2,10,0,4,1,0,0,3,39,1
844,5,2,9,3,6,10,1,4,0,0,0,4,39,0
845,4,4,11,2,2,3,0,4,1,1,0,3,39,1
846,3,4,15,2,0,10,1,4,1,0,0,3,39,0
847,2,2,11,2,0,8,1,4,0,0,0,4,39,0
848,2,4,9,3,2,4,0,4,1,0,0,4,39,1
849,2,4,9,3,2,3,0,4,1,0,0,3,39,0
850,2,4,11,2,4,3,3,4,1,0,0,1,39,0
851,5,4,12,3,6,10,1,4,0,0,0,3,39,1
852,1,4,8,2,0,1,1,4,0,0,0,5,39,0
853,3,6,11,2,2,12,0,4,1,0,0,4,39,0
854,1,4,9,3,4,10,1,4,0,0,0,3,39,0
855,3,7,10,3,0,10,3,4,1,0,0,4,39,1
856,2,4,11,2,4,14,3,4,1,0,0,3,39,0
857,2,2,11,2,4,1,3,4,0,0,0,3,39,0
858,4,4,11,2,2,8,0,4,1,0,0,3,39,1
859,2,4,9,3,4,10,3,4,0,0,0,3,39,0
860,3,4,9,3,4,4,1,4,0,0,0,5,39,1
861,0,4,1,1,4,1,3,4,0,0,0,1,39,0
862,3,4,11,2,2,5,0,4,1,0,0,3,26,0
863,3,4,1,1,2,4,0,4,1,0,0,4,39,0
864,1,5,15,2,2,4,0,4,1,0,0,6,39,0
865,2,4,11,2,2,7,0,4,1,0,0,3,39,0
866,1,4,15,2,4,12,1,4,0,0,0,1,39,0
867,1,4,0,1,4,6,1,4,1,0,0,3,39,0
868,0,4,1,1,4,12,3,4,1,0,0,2,39,0
869,2,4,15,2,2,5,0,4,1,0,0,4,39,1
870,1,6,9,3,5,10,3,4,1,0,0,3,39,0
871,3,4,9,3,2,4,0,4,1,0,0,3,39,1
872,1,4,15,2,4,14,3,4,1,0,0,4,39,0
873,6,6,12,3,2,12,0,4,1,1,0,3,39,1
874,4,6,9,3,2,12,0,1,1,0,1,3,3,1
875,4,4,4,0,0,8,4,2,1,0,0,2,39,0
876,3,4,9,3,2,4,0,4,1,0,0,5,39,1
877,1,4,11,2,4,6,4,2,0,0,0,0,39,0
878,2,4,8,2,0,1,4,4,0,0,0,3,39,0
879,2,4,11,2,2,14,0,4,1,0,0,3,39,1
880,0,4,11,2,4,1,1,4,0,0,0,2,39,0
881,3,4,6,1,0,7,1,4,0,0,0,3,39,0
882,2,4,9,3,2,1,2,4,1,0,0,3,30,1
883,1,4,11,2,2,3,0,4,1,0,0,6,39,0
884,2,4,9,3,2,12,0,4,1,0,0,4,39,1
885,2,4,15,2,2,3,5,4,0,0,0,5,39,0
886,5,0,15,2,2,0,0,4,1,0,0,1,39,0
887,1,4,9,3,4,4,3,4,1,0,0,2,39,0
888,2,5,15,2,2,3,0,4,1,0,0,5,0,0
889,4,6,11,2,2,12,0,2,1,0,0,3,39,0
890,1,4,8,2,0,13,1,4,0,1,0,4,39,0
891,3,0,15,2,0,0,4,2,0,0,0,2,39,0
892,2,6,9,3,4,4,1,4,1,0,0,3,39,0
893,1,4,8,2,2,1,5,1,0,0,0,3,19,0
894,2,4,9,3,2,10,0,4,1,1,0,4,39,1
895,3,6,14,3,2,5,0,4,1,0,0,6,39,1
896,2,4,12,3,2,10,0,4,1,0,0,3,39,0
897,3,4,15,2,0,12,3,4,1,0,0,5,39,0
898,1,4,9,3,4,4,3,4,0,0,0,4,39,0
899,1,4,9,3,2,4,0,4,1,0,0,4,39,1
900,1,4,11,2,2,13,0,4,1,0,0,3,39,0
901,5,2,5,0,2,8,0,4,1,0,0,5,39,0
902,4,6,6,1,2,3,0,4,1,0,0,1,39,0
903,1,4,11,2,4,6,3,4,0,0,0,3,39,0
904,1,0,7,2,2,0,3,0,1,0,0,3,39,0
905,2,4,11,2,4,12,1,4,1,0,0,4,39,0
906,3,4,11,2,0,7,1,4,0,0,0,3,39,0
907,2,4,15,2,0,7,1,4,1,0,0,5,39,0
908,1,4,9,3,4,10,3,2,1,0,0,1,39,0
909,2,6,11,2,0,6,3,4,1,0,0,0,39,0
910,4,4,15,2,2,13,0,4,1,0,0,3,39,0
911,1,4,11,2,4,12,1,4,1,0,0,2,39,0
912,2,4,15,2,0,3,1,4,1,0,0,4,39,0
913,4,6,0,1,2,5,0,4,1,0,0,5,39,0
914,2,4,15,2,4,3,1,4,1,0,0,3,39,0
915,1,4,11,2,4,12,3,2,1,0,0,3,39,0
916,2,4,9,3,2,4,0,4,1,1,0,4,39,1
917,3,4,12,3,2,10,5,1,0,0,0,4,35,0
918,5,5,11,2,2,4,0,1,1,0,0,3,39,1
919,6,6,11,2,2,4,0,4,1,0,0,2,39,0
920,1,4,15,2,4,8,3,4,1,0,0,1,39,0
921,1,4,15,2,4,12,1,4,1,0,0,2,39,0
922,1,4,15,2,4,14,4,4,1,0,0,3,39,0
923,3,4,4,0,2,7,5,4,0,0,0,3,26,0
924,2,4,15,2,2,1,5,2,0,0,0,3,39,0
925,5,0,11,2,2,0,0,4,1,0,0,0,39,0
926,2,4,11,2,2,7,0,4,1,0,0,3,39,0
